Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency
KODAK,4.4,1693,368,13290,17990,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Comprehensive Warranty on Product and Additional 1 Year on Panel
LG,0,0,0,21549,33990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366x768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,3.9,0,0,104950,209900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,74990,149990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate
LG,4.3,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x770 Pixels,24W x 4 Speaker Output,60 Hz Refresh Rate
LG,0,0,0,23999,33999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate
MarQ,4.4,0,0,189990,379990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (8K) 7680 x 4320 Pixels,40W Speaker Output,50 Hz Refresh Rate
Croma,4.2,0,0,155900,155900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,100 Hz Refresh Rate
Croma,4.3,0,0,295900,295900,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,120 Hz Refresh Rate,3 x HDMI | 2 x USB
Micromax,4,2677,763,104900,104900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
LG,0,0,0,48900,89990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,53999,70900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,4.8,0,0,69999,139900,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
Croma,2.3,0,0,79990,79990,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,2 x HDMI | 1 x USB
LG,5,0,0,228999,299999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
Croma,3.9,0,0,170400,299990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40W x 2 Speaker Output,120 Hz Refresh Rate
SONY,4.4,0,0,146900,146900,Operating System: Tizen,Ultra HD (4K) 3840x2160 Pixels,20 W Speaker Output,200 Hz Refresh Rate,3 x HDMI | 2 x USB
LG,0,0,0,9899,18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Micromax,3.9,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x796 Pixels,24W x 30 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,56990,69990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
TOSHIBA,4.3,0,0,62990,82990,Prime Video,Ultra HD (4K) 3840 * 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB
IGO,4.1,0,0,43805,56990,Ultra HD (4K) 3840 * 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year on product
MOTOROLA,4.3,2857,482,7399,16599,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty
Croma,4.2,1773,217,7349,16890,HD Ready 1366X768P Pixels,20W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+
SAMSUNG,0,0,0,17999,32990,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,A+ Grade IPS
SONY,4.7,0,0,10399,19999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate
SAMSUNG,0,0,0,23499,44900,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,49999,79999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,48 W Speaker Output,60 Hz Refresh Rate
LG,0,0,0,29999,41999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,60 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,5,0,0,24999,37990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,10 W x 2 Speaker Output,60 Hz Refresh Rate
SAMSUNG,0,0,0,19999,28690,HD Ready 1366 x 768 Pixels,20W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,A+ Grade
Croma,4.2,0,0,222999,264900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Hisense,4.3,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x768 Pixels,24W x 2 Speaker Output,60 Hz Refresh Rate
SAMSUNG,0,0,0,41999,84900,Netflix|Prime Video|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
SAMSUNG,3,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x778 Pixels,24W x 12 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x812 Pixels,24W x 46 Speaker Output,60 Hz Refresh Rate
LG,4.7,0,0,317480,399990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate
Sansui,3.7,0,0,29999,33999,Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate
Hisense,4.2,3884,735,48999,59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 �?2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate
Croma,3.9,0,0,5999,10999,HD Ready 1366 x 768 Pixels,10 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 1 x USB,1 Year Warranty
SAMSUNG,3,0,0,14499,19999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate
LG,4.8,0,0,37999,59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate
LG,4.6,0,0,24990,27990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920x1080 Pixels,12W x 2 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,48999,59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 �?2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate
IMPEX,0,0,0,77900,77900,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,3 x HDMI | 2 x USB
MarQ,4.1,6767,896,27999,35500,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,0,0,0,149999,219990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Croma,4.2,1773,217,124900,234990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W x 2 Speaker Output,60 Hz Refresh Rate
Croma,5,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x777 Pixels,24W x 11 Speaker Output,60 Hz Refresh Rate
LG,0,0,0,24990,24990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate
LG,4.7,0,0,69990,159990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,89999,149900,Netflix|Prime Video|Apple TV|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,4.5,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x779 Pixels,24W x 13 Speaker Output,60 Hz Refresh Rate
LG,4.2,0,0,13990,25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: FireTv OS 6,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate
LG,0,0,0,8449,21990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Croma,4.2,0,0,50900,50900,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+
SAMSUNG,4.5,0,0,121999,143900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
SAMSUNG,0,0,0,12499,22500,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920*1080 Pixels,10 w *2 Speaker Output,60 Hz Refresh Rate
Vu,4.2,0,0,13990,15990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366x768 Pixels,12W x 2 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x799 Pixels,24W x 33 Speaker Output,60 Hz Refresh Rate
ONIDA,0,0,0,32222,38790,Full HD 1980 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty on Product
SAMSUNG,4.4,0,0,36999,49999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,21490,24999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate
Croma,3.9,0,0,26999,45999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,4.7,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x800 Pixels,24W x 34 Speaker Output,60 Hz Refresh Rate
SONY,4.7,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x782 Pixels,24W x 16 Speaker Output,60 Hz Refresh Rate
SAMSUNG,4,0,0,145900,145900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
Adsun,3.8,6742,930,93999,101900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
Panasonic,0,0,0,57999,115399,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,2.3,0,0,69990,124990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,0,0,0,74999,90990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Croma,4.2,1773,217,9599,24490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,50 Hz Refresh Rate
kinger,0,0,0,35999,47990,Operating System: Linux,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB
LG,0,0,0,7999,16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade
SAMSUNG,0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x769 Pixels,24W x 3 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6730,929,8999,18599,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,0,0,0,28999,28999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,5,0,0,79999,149900,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB
BPL,0,0,0,145900,145900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Croma,4.3,0,0,149900,149900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 × 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
SAMSUNG,4.4,0,0,12499,14990,Netflix|Prime Video|Youtube,Operating System: Linux,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate
SAMSUNG,3.4,0,0,78499,110990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
SAMSUNG,0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x805 Pixels,24W x 39 Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6730,929,104990,104990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
MOTOROLA,4.4,2762,508,89999,179990,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB
Adsun,0,0,0,19499,31590,Full HD 1366 x 768 Pixels,20W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,2 YEAR
TCL,3.9,0,0,34999,43990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Croma,3.9,0,0,30990,71990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,0,0,0,12999,22999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,4.4,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x794 Pixels,24W x 28 Speaker Output,60 Hz Refresh Rate
Nokia,4.3,23243,3975,67990,67990,Netflix|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Adsun,3.8,6730,929,41999,59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,48 W Speaker Output,60 Hz Refresh Rate
SONY,0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x811 Pixels,24W x 45 Speaker Output,60 Hz Refresh Rate
Sansui,4.3,0,0,17399,29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate
Croma,0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x803 Pixels,24W x 37 Speaker Output,60 Hz Refresh Rate
Vu,4.1,0,0,124999,177990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,50 Hz Refresh Rate
SAMSUNG,0,0,0,41999,119990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,0,0,0,27999,40999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,3.9,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x787 Pixels,24W x 21 Speaker Output,60 Hz Refresh Rate
LG,4.7,0,0,14599,29990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate
LG,4.6,0,0,82990,159990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate
LG,4.6,0,0,26339,26349,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty on Product
SAMSUNG,4,0,0,8499,17990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate
SAMSUNG,4.6,0,0,15490,20990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6730,929,16990,21000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,8W X 2 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,5,0,0,29999,49999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate
Panasonic,0,0,0,54999,74999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
LG,4.4,0,0,259999,350000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,120 Hz Refresh Rate
Compaq,4.3,0,0,16999,16999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,4.5,0,0,28999,39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,39 W Speaker Output,60 Hz Refresh Rate
TCL,0,0,0,19399,29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate
InnoQ,4.1,0,0,164990,299990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,3 x HDMI | 2 x USB
SONY,4.3,0,0,39990,59490,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module
Blaupunkt,4.4,6977,1601,17990,22990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,4.3,0,0,48400,62900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 w Speaker Output,60 Hz Refresh Rate
LG,4.8,0,0,7899,13799,HD Ready 1366*768 Pixels,20 WATT Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,LED
SONY,4.3,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x783 Pixels,24W x 17 Speaker Output,60 Hz Refresh Rate
SAMSUNG,4.3,0,0,15990,18890,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,12W x 2 Speaker Output,60 Hz Refresh Rate
SAMSUNG,0,0,0,7999,11999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Panel
Croma,4.2,1773,217,18999,31999,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,3.6,0,0,14999,16999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,4.4,0,0,199999,349990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,50 Hz Refresh Rate
PHILIPS,4.2,0,0,36990,75000,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,83999,139990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
SAMSUNG,4.2,625,131,189999,284990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Dyanora,3.8,0,0,124999,184900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate
kinger,0,0,0,41250,42350,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Croma,4.2,0,0,43999,54990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,4.3,0,0,64646,106990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG,4.2,0,0,37945,50990,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase
SAMSUNG,0,0,0,66990,86900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun,3.8,6742,930,35670,44990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Sansui,0,0,0,39990,52990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
IMPEX,0,0,0,15490,27000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,18W X 2 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,0,0,0,34490,41990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Croma,3.9,0,0,25999,35999,HD Ready 1920 x 1080 - FHD Pixels,2 X 18 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,2 Years
LG,0,0,0,14999,28890,HD Ready 1366 x 768 Pixels,10 W Speaker Output for optimal sound,60 Hz Refresh Rate for a blur-free picture quality,2 x HDMI | 1 x USB,1 Year Standard Warranty and 1 Year Warranty on Panel from Samsung
kinger,0,0,0,33390,38650,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Thomson,4.4,4207,868,34614,42990,HD Ready 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase
Adsun,3.8,6742,930,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x775 Pixels,24W x 9 Speaker Output,60 Hz Refresh Rate
LG,0,0,0,110900,110900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate
SAMSUNG,3.7,0,0,9489,15990,HD Ready 1366*768 Pixels,10*2 Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,1 Year Comprehensive Warranty
SAMSUNG,0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x797 Pixels,24W x 31 Speaker Output,60 Hz Refresh Rate
Croma,4.2,1773,217,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x780 Pixels,24W x 14 Speaker Output,60 Hz Refresh Rate
SAMSUNG,4.5,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x786 Pixels,24W x 20 Speaker Output,60 Hz Refresh Rate
PHILIPS,0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x772 Pixels,24W x 6 Speaker Output,60 Hz Refresh Rate
SAMSUNG,4,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x817 Pixels,24W x 51 Speaker Output,60 Hz Refresh Rate
Croma,4.3,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x792 Pixels,24W x 26 Speaker Output,60 Hz Refresh Rate
Panasonic,4.4,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x774 Pixels,24W x 8 Speaker Output,60 Hz Refresh Rate
